Trial_ID,Generation_Model,Evaluation_Model,Precision,Recall,F1
NCT02137512,llama3-70b-in-zs,bert-scores-08,0.4,0.5,0.4444444444444445
NCT02137512,llama3-70b-in-zs,bert-scores-09,0.3,0.375,0.33333333333333326
NCT02137512,llama3-70b-in-zs,gpt4-omni-score,0.6,0.75,0.6666666666666665
NCT02214186,gpt4-omni-ts,bert-scores-06,0.5263157894736842,0.5882352941176471,0.5555555555555555
NCT02214186,gpt4-omni-ts,bert-scores-07,0.5263157894736842,0.5882352941176471,0.5555555555555555
NCT02214186,gpt4-omni-ts,bert-scores-08,0.47368421052631576,0.5294117647058824,0.5
NCT02214186,gpt4-omni-ts,bert-scores-09,0.47368421052631576,0.5294117647058824,0.5
NCT02214186,gpt4-omni-ts,gpt4-omni-score,0.5263157894736842,0.5882352941176471,0.5555555555555555
NCT02214186,gpt4-omni-zs,bert-scores-06,0.5625,0.5294117647058824,0.5454545454545455
NCT02214186,gpt4-omni-zs,bert-scores-07,0.5,0.47058823529411764,0.48484848484848486
NCT02214186,gpt4-omni-zs,bert-scores-08,0.5,0.47058823529411764,0.48484848484848486
NCT02214186,gpt4-omni-zs,bert-scores-09,0.3125,0.29411764705882354,0.30303030303030304
NCT02214186,gpt4-omni-zs,gpt4-omni-score,0.5625,0.5294117647058824,0.5454545454545455
NCT02214186,gpt4-turbo-ts,bert-scores-06,0.38461538461538464,0.29411764705882354,0.33333333333333337
NCT02214186,gpt4-turbo-ts,bert-scores-07,0.38461538461538464,0.29411764705882354,0.33333333333333337
NCT02214186,gpt4-turbo-ts,bert-scores-08,0.23076923076923078,0.17647058823529413,0.20000000000000004
NCT02214186,gpt4-turbo-ts,bert-scores-09,0.15384615384615385,0.11764705882352941,0.13333333333333333
NCT02214186,gpt4-turbo-ts,gpt4-omni-score,0.42857142857142855,0.35294117647058826,0.3870967741935484
NCT02214186,gpt4-turbo-zs,bert-scores-06,0.6923076923076923,0.5294117647058824,0.5999999999999999
NCT02214186,gpt4-turbo-zs,bert-scores-07,0.6923076923076923,0.5294117647058824,0.5999999999999999
NCT02214186,gpt4-turbo-zs,bert-scores-08,0.46153846153846156,0.35294117647058826,0.4000000000000001
NCT02214186,gpt4-turbo-zs,bert-scores-09,0.46153846153846156,0.35294117647058826,0.4000000000000001
NCT02214186,gpt4-turbo-zs,gpt4-omni-score,0.6923076923076923,0.5294117647058824,0.5999999999999999
NCT02214186,llama3-70b-in-ts,bert-scores-06,0.4166666666666667,0.29411764705882354,0.3448275862068966
NCT02214186,llama3-70b-in-ts,bert-scores-07,0.4166666666666667,0.29411764705882354,0.3448275862068966
NCT02214186,llama3-70b-in-ts,bert-scores-08,0.3333333333333333,0.23529411764705882,0.27586206896551724
NCT02214186,llama3-70b-in-ts,bert-scores-09,0.3333333333333333,0.23529411764705882,0.27586206896551724
NCT02214186,llama3-70b-in-ts,gpt4-omni-score,0.5,0.35294117647058826,0.41379310344827586
NCT02214186,llama3-70b-in-zs,bert-scores-06,0.47368421052631576,0.5294117647058824,0.5
NCT02214186,llama3-70b-in-zs,bert-scores-07,0.42105263157894735,0.47058823529411764,0.4444444444444444
NCT02214186,llama3-70b-in-zs,bert-scores-08,0.3684210526315789,0.4117647058823529,0.3888888888888889
NCT02214186,llama3-70b-in-zs,bert-scores-09,0.2631578947368421,0.29411764705882354,0.27777777777777773
NCT02214186,llama3-70b-in-zs,gpt4-omni-score,0.47368421052631576,0.5294117647058824,0.5
NCT02278471,gpt4-omni-ts,bert-scores-06,0.47058823529411764,0.6153846153846154,0.5333333333333333
NCT02278471,gpt4-omni-ts,bert-scores-07,0.47058823529411764,0.6153846153846154,0.5333333333333333
NCT02278471,gpt4-omni-ts,bert-scores-08,0.47058823529411764,0.6153846153846154,0.5333333333333333
NCT02278471,gpt4-omni-ts,bert-scores-09,0.23529411764705882,0.3076923076923077,0.26666666666666666
NCT02278471,gpt4-omni-ts,gpt4-omni-score,0.5294117647058824,0.6923076923076923,0.5999999999999999
NCT02278471,gpt4-omni-zs,bert-scores-06,0.35714285714285715,0.38461538461538464,0.3703703703703704
NCT02278471,gpt4-omni-zs,bert-scores-07,0.2857142857142857,0.3076923076923077,0.29629629629629634
NCT02278471,gpt4-omni-zs,bert-scores-08,0.14285714285714285,0.15384615384615385,0.14814814814814817
NCT02278471,gpt4-omni-zs,bert-scores-09,0.07142857142857142,0.07692307692307693,0.07407407407407408
NCT02278471,gpt4-omni-zs,gpt4-omni-score,0.42857142857142855,0.46153846153846156,0.4444444444444445
NCT02278471,gpt4-turbo-ts,bert-scores-06,0.6153846153846154,0.6153846153846154,0.6153846153846154
NCT02278471,gpt4-turbo-ts,bert-scores-07,0.38461538461538464,0.38461538461538464,0.38461538461538464
NCT02278471,gpt4-turbo-ts,bert-scores-08,0.3076923076923077,0.3076923076923077,0.3076923076923077
NCT02278471,gpt4-turbo-ts,bert-scores-09,0.23076923076923078,0.23076923076923078,0.23076923076923078
NCT02278471,gpt4-turbo-ts,gpt4-omni-score,0.7692307692307693,0.7692307692307693,0.7692307692307693
NCT02278471,gpt4-turbo-zs,bert-scores-06,0.7,0.5384615384615384,0.608695652173913
NCT02278471,gpt4-turbo-zs,bert-scores-07,0.3,0.23076923076923078,0.2608695652173913
NCT02278471,gpt4-turbo-zs,bert-scores-08,0.2,0.15384615384615385,0.17391304347826086
NCT02278471,gpt4-turbo-zs,bert-scores-09,0.1,0.07692307692307693,0.08695652173913043
NCT02278471,gpt4-turbo-zs,gpt4-omni-score,0.5,0.38461538461538464,0.4347826086956522
NCT02278471,llama3-70b-in-ts,bert-scores-06,0.4,0.46153846153846156,0.42857142857142855
NCT02278471,llama3-70b-in-ts,bert-scores-07,0.4,0.46153846153846156,0.42857142857142855
NCT02278471,llama3-70b-in-ts,bert-scores-08,0.4,0.46153846153846156,0.42857142857142855
NCT02278471,llama3-70b-in-ts,bert-scores-09,0.13333333333333333,0.15384615384615385,0.14285714285714288
NCT02278471,llama3-70b-in-ts,gpt4-omni-score,0.5333333333333333,0.6153846153846154,0.5714285714285715
NCT02278471,llama3-70b-in-zs,bert-scores-06,0.6470588235294118,0.8461538461538461,0.7333333333333334
NCT02278471,llama3-70b-in-zs,bert-scores-07,0.47058823529411764,0.6153846153846154,0.5333333333333333
NCT02278471,llama3-70b-in-zs,bert-scores-08,0.4117647058823529,0.5384615384615384,0.4666666666666667
NCT02278471,llama3-70b-in-zs,bert-scores-09,0.29411764705882354,0.38461538461538464,0.33333333333333337
NCT02278471,llama3-70b-in-zs,gpt4-omni-score,0.6470588235294118,0.8461538461538461,0.7333333333333334
NCT02342639,gpt4-omni-ts,bert-scores-06,0.3125,0.3333333333333333,0.3225806451612903
NCT02342639,gpt4-omni-ts,bert-scores-07,0.25,0.26666666666666666,0.2580645161290323
NCT02342639,gpt4-omni-ts,bert-scores-08,0.25,0.26666666666666666,0.2580645161290323
NCT02342639,gpt4-omni-ts,bert-scores-09,0.25,0.26666666666666666,0.2580645161290323
NCT02342639,gpt4-omni-ts,gpt4-omni-score,0.3125,0.3333333333333333,0.3225806451612903
NCT02342639,gpt4-omni-zs,bert-scores-06,0.35714285714285715,0.3333333333333333,0.3448275862068965
NCT02342639,gpt4-omni-zs,bert-scores-07,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02342639,gpt4-omni-zs,bert-scores-08,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02342639,gpt4-omni-zs,bert-scores-09,0.07142857142857142,0.06666666666666667,0.0689655172413793
NCT02342639,gpt4-omni-zs,gpt4-omni-score,0.42857142857142855,0.4,0.4137931034482759
NCT02342639,gpt4-turbo-ts,bert-scores-06,0.26666666666666666,0.26666666666666666,0.26666666666666666
NCT02342639,gpt4-turbo-ts,bert-scores-07,0.26666666666666666,0.26666666666666666,0.26666666666666666
NCT02342639,gpt4-turbo-ts,bert-scores-08,0.26666666666666666,0.26666666666666666,0.26666666666666666
NCT02342639,gpt4-turbo-ts,bert-scores-09,0.2,0.2,0.20000000000000004
NCT02342639,gpt4-turbo-ts,gpt4-omni-score,0.4,0.4,0.4000000000000001
NCT02342639,gpt4-turbo-zs,bert-scores-06,0.6,0.4,0.48
NCT02342639,gpt4-turbo-zs,bert-scores-07,0.5,0.3333333333333333,0.4
NCT02342639,gpt4-turbo-zs,bert-scores-08,0.5,0.3333333333333333,0.4
NCT02342639,gpt4-turbo-zs,bert-scores-09,0.2,0.13333333333333333,0.16
NCT02342639,gpt4-turbo-zs,gpt4-omni-score,0.5,0.3333333333333333,0.4
NCT02342639,llama3-70b-in-ts,bert-scores-06,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02342639,llama3-70b-in-ts,bert-scores-07,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02342639,llama3-70b-in-ts,bert-scores-08,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02342639,llama3-70b-in-ts,bert-scores-09,0.21428571428571427,0.2,0.20689655172413796
NCT02342639,llama3-70b-in-ts,gpt4-omni-score,0.5,0.4666666666666667,0.4827586206896552
NCT02342639,llama3-70b-in-zs,bert-scores-06,0.42857142857142855,0.4,0.4137931034482759
NCT02342639,llama3-70b-in-zs,bert-scores-07,0.35714285714285715,0.3333333333333333,0.3448275862068965
NCT02342639,llama3-70b-in-zs,bert-scores-08,0.35714285714285715,0.3333333333333333,0.3448275862068965
NCT02342639,llama3-70b-in-zs,bert-scores-09,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02342639,llama3-70b-in-zs,gpt4-omni-score,0.42857142857142855,0.4,0.4137931034482759
NCT02358668,gpt4-omni-ts,bert-scores-06,0.6428571428571429,0.3103448275862069,0.4186046511627907
NCT02358668,gpt4-omni-ts,bert-scores-07,0.42857142857142855,0.20689655172413793,0.2790697674418604
NCT02358668,gpt4-omni-ts,bert-scores-08,0.21428571428571427,0.10344827586206896,0.1395348837209302
NCT02358668,gpt4-omni-ts,bert-scores-09,0.21428571428571427,0.10344827586206896,0.1395348837209302
NCT02358668,gpt4-omni-ts,gpt4-omni-score,0.5294117647058824,0.3103448275862069,0.391304347826087
NCT02358668,gpt4-omni-zs,bert-scores-06,0.47619047619047616,0.3448275862068966,0.39999999999999997
NCT02358668,gpt4-omni-zs,bert-scores-07,0.38095238095238093,0.27586206896551724,0.32
NCT02358668,gpt4-omni-zs,bert-scores-08,0.23809523809523808,0.1724137931034483,0.19999999999999998
NCT02358668,gpt4-omni-zs,bert-scores-09,0.09523809523809523,0.06896551724137931,0.08
NCT02358668,gpt4-omni-zs,gpt4-omni-score,0.36363636363636365,0.27586206896551724,0.3137254901960784
NCT02358668,gpt4-turbo-ts,bert-scores-06,0.6666666666666666,0.3448275862068966,0.4545454545454545
NCT02358668,gpt4-turbo-ts,bert-scores-07,0.6666666666666666,0.3448275862068966,0.4545454545454545
NCT02358668,gpt4-turbo-ts,bert-scores-08,0.5333333333333333,0.27586206896551724,0.36363636363636365
NCT02358668,gpt4-turbo-ts,bert-scores-09,0.13333333333333333,0.06896551724137931,0.09090909090909091
NCT02358668,gpt4-turbo-ts,gpt4-omni-score,0.5882352941176471,0.3448275862068966,0.4347826086956522
NCT02358668,gpt4-turbo-zs,bert-scores-06,0.5,0.2413793103448276,0.32558139534883723
NCT02358668,gpt4-turbo-zs,bert-scores-07,0.42857142857142855,0.20689655172413793,0.2790697674418604
NCT02358668,gpt4-turbo-zs,bert-scores-08,0.2857142857142857,0.13793103448275862,0.18604651162790697
NCT02358668,gpt4-turbo-zs,bert-scores-09,0.14285714285714285,0.06896551724137931,0.09302325581395349
NCT02358668,gpt4-turbo-zs,gpt4-omni-score,0.42857142857142855,0.20689655172413793,0.2790697674418604
NCT02358668,llama3-70b-in-ts,bert-scores-06,0.8,0.41379310344827586,0.5454545454545454
NCT02358668,llama3-70b-in-ts,bert-scores-07,0.8,0.41379310344827586,0.5454545454545454
NCT02358668,llama3-70b-in-ts,bert-scores-08,0.5333333333333333,0.27586206896551724,0.36363636363636365
NCT02358668,llama3-70b-in-ts,bert-scores-09,0.26666666666666666,0.13793103448275862,0.18181818181818182
NCT02358668,llama3-70b-in-ts,gpt4-omni-score,0.4666666666666667,0.2413793103448276,0.3181818181818182
NCT02358668,llama3-70b-in-zs,bert-scores-06,0.8235294117647058,0.4827586206896552,0.608695652173913
NCT02358668,llama3-70b-in-zs,bert-scores-07,0.7058823529411765,0.41379310344827586,0.5217391304347826
NCT02358668,llama3-70b-in-zs,bert-scores-08,0.5294117647058824,0.3103448275862069,0.391304347826087
NCT02358668,llama3-70b-in-zs,bert-scores-09,0.23529411764705882,0.13793103448275862,0.17391304347826086
NCT02358668,llama3-70b-in-zs,gpt4-omni-score,0.7368421052631579,0.4827586206896552,0.5833333333333334
NCT02409329,gpt4-omni-ts,bert-scores-06,0.5,0.25,0.3333333333333333
NCT02409329,gpt4-omni-ts,bert-scores-07,0.375,0.1875,0.25
NCT02409329,gpt4-omni-ts,bert-scores-08,0.375,0.1875,0.25
NCT02409329,gpt4-omni-ts,bert-scores-09,0.3125,0.15625,0.20833333333333334
NCT02409329,gpt4-omni-ts,gpt4-omni-score,0.5625,0.23684210526315788,0.3333333333333333
NCT02409329,gpt4-omni-zs,bert-scores-06,0.5,0.25,0.3333333333333333
NCT02409329,gpt4-omni-zs,bert-scores-07,0.5,0.25,0.3333333333333333
NCT02409329,gpt4-omni-zs,bert-scores-08,0.375,0.1875,0.25
NCT02409329,gpt4-omni-zs,bert-scores-09,0.3125,0.15625,0.20833333333333334
NCT02409329,gpt4-omni-zs,gpt4-omni-score,0.625,0.2702702702702703,0.3773584905660377
NCT02409329,gpt4-turbo-ts,bert-scores-06,0.5384615384615384,0.21875,0.3111111111111111
NCT02409329,gpt4-turbo-ts,bert-scores-07,0.46153846153846156,0.1875,0.26666666666666666
NCT02409329,gpt4-turbo-ts,bert-scores-08,0.38461538461538464,0.15625,0.22222222222222224
NCT02409329,gpt4-turbo-ts,bert-scores-09,0.23076923076923078,0.09375,0.13333333333333333
NCT02409329,gpt4-turbo-ts,gpt4-omni-score,0.6153846153846154,0.2222222222222222,0.326530612244898
NCT02409329,gpt4-turbo-zs,bert-scores-06,0.6363636363636364,0.21875,0.3255813953488372
NCT02409329,gpt4-turbo-zs,bert-scores-07,0.5454545454545454,0.1875,0.27906976744186046
NCT02409329,gpt4-turbo-zs,bert-scores-08,0.45454545454545453,0.15625,0.2325581395348837
NCT02409329,gpt4-turbo-zs,bert-scores-09,0.18181818181818182,0.0625,0.09302325581395349
NCT02409329,gpt4-turbo-zs,gpt4-omni-score,0.7272727272727273,0.22857142857142856,0.34782608695652173
NCT02409329,llama3-70b-in-ts,bert-scores-06,0.3333333333333333,0.21875,0.2641509433962264
NCT02409329,llama3-70b-in-ts,bert-scores-07,0.3333333333333333,0.21875,0.2641509433962264
NCT02409329,llama3-70b-in-ts,bert-scores-08,0.19047619047619047,0.125,0.1509433962264151
NCT02409329,llama3-70b-in-ts,bert-scores-09,0.14285714285714285,0.09375,0.11320754716981132
NCT02409329,llama3-70b-in-ts,gpt4-omni-score,0.3333333333333333,0.21875,0.2641509433962264
NCT02409329,llama3-70b-in-zs,bert-scores-06,0.5333333333333333,0.25,0.3404255319148936
NCT02409329,llama3-70b-in-zs,bert-scores-07,0.4666666666666667,0.21875,0.2978723404255319
NCT02409329,llama3-70b-in-zs,bert-scores-08,0.3333333333333333,0.15625,0.2127659574468085
NCT02409329,llama3-70b-in-zs,bert-scores-09,0.13333333333333333,0.0625,0.0851063829787234
NCT02409329,llama3-70b-in-zs,gpt4-omni-score,0.8181818181818182,0.25,0.38297872340425526
NCT02437084,gpt4-omni-ts,bert-scores-06,0.3076923076923077,0.4,0.34782608695652173
NCT02437084,gpt4-omni-ts,bert-scores-07,0.23076923076923078,0.3,0.2608695652173913
NCT02437084,gpt4-omni-ts,bert-scores-08,0.15384615384615385,0.2,0.17391304347826086
NCT02437084,gpt4-omni-ts,bert-scores-09,0.15384615384615385,0.2,0.17391304347826086
NCT02437084,gpt4-omni-ts,gpt4-omni-score,0.23076923076923078,0.3,0.2608695652173913
NCT02437084,gpt4-omni-zs,bert-scores-06,0.2857142857142857,0.4,0.3333333333333333
NCT02437084,gpt4-omni-zs,bert-scores-07,0.21428571428571427,0.3,0.25
NCT02437084,gpt4-omni-zs,bert-scores-08,0.14285714285714285,0.2,0.16666666666666666
NCT02437084,gpt4-omni-zs,bert-scores-09,0.14285714285714285,0.2,0.16666666666666666
NCT02437084,gpt4-omni-zs,gpt4-omni-score,0.21428571428571427,0.3,0.25
NCT02437084,gpt4-turbo-ts,bert-scores-06,0.15789473684210525,0.3,0.20689655172413793
NCT02437084,gpt4-turbo-ts,bert-scores-07,0.10526315789473684,0.2,0.13793103448275862
NCT02437084,gpt4-turbo-ts,bert-scores-08,0.10526315789473684,0.2,0.13793103448275862
NCT02437084,gpt4-turbo-ts,bert-scores-09,0.10526315789473684,0.2,0.13793103448275862
NCT02437084,gpt4-turbo-ts,gpt4-omni-score,0.21052631578947367,0.4,0.27586206896551724
NCT02437084,gpt4-turbo-zs,bert-scores-06,0.4,0.4,0.4000000000000001
NCT02437084,gpt4-turbo-zs,bert-scores-07,0.3,0.3,0.3
NCT02437084,gpt4-turbo-zs,bert-scores-08,0.2,0.2,0.20000000000000004
NCT02437084,gpt4-turbo-zs,bert-scores-09,0.2,0.2,0.20000000000000004
NCT02437084,gpt4-turbo-zs,gpt4-omni-score,0.3,0.3,0.3
NCT02437084,llama3-70b-in-ts,bert-scores-06,0.25,0.3,0.2727272727272727
NCT02437084,llama3-70b-in-ts,bert-scores-07,0.16666666666666666,0.2,0.1818181818181818
NCT02437084,llama3-70b-in-ts,bert-scores-08,0.16666666666666666,0.2,0.1818181818181818
NCT02437084,llama3-70b-in-ts,bert-scores-09,0.16666666666666666,0.2,0.1818181818181818
NCT02437084,llama3-70b-in-ts,gpt4-omni-score,0.25,0.3,0.2727272727272727
NCT02437084,llama3-70b-in-zs,bert-scores-06,0.3,0.3,0.3
NCT02437084,llama3-70b-in-zs,bert-scores-07,0.2,0.2,0.20000000000000004
NCT02437084,llama3-70b-in-zs,bert-scores-08,0.2,0.2,0.20000000000000004
NCT02437084,llama3-70b-in-zs,bert-scores-09,0.2,0.2,0.20000000000000004
NCT02437084,llama3-70b-in-zs,gpt4-omni-score,0.3,0.3,0.3
NCT02473926,gpt4-omni-ts,bert-scores-06,0.29411764705882354,0.3333333333333333,0.3125
NCT02473926,gpt4-omni-ts,bert-scores-07,0.29411764705882354,0.3333333333333333,0.3125
NCT02473926,gpt4-omni-ts,bert-scores-08,0.29411764705882354,0.3333333333333333,0.3125
NCT02473926,gpt4-omni-ts,bert-scores-09,0.11764705882352941,0.13333333333333333,0.125
NCT02473926,gpt4-omni-ts,gpt4-omni-score,0.29411764705882354,0.3333333333333333,0.3125
NCT02473926,gpt4-omni-zs,bert-scores-06,0.42857142857142855,0.4,0.4137931034482759
NCT02473926,gpt4-omni-zs,bert-scores-07,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02473926,gpt4-omni-zs,bert-scores-08,0.2857142857142857,0.26666666666666666,0.2758620689655172
NCT02473926,gpt4-omni-zs,bert-scores-09,0.14285714285714285,0.13333333333333333,0.1379310344827586
NCT02473926,gpt4-omni-zs,gpt4-omni-score,0.35714285714285715,0.3333333333333333,0.3448275862068965
NCT02473926,gpt4-turbo-ts,bert-scores-06,0.5,0.4,0.4444444444444445
NCT02473926,gpt4-turbo-ts,bert-scores-07,0.4166666666666667,0.3333333333333333,0.3703703703703704
NCT02473926,gpt4-turbo-ts,bert-scores-08,0.3333333333333333,0.26666666666666666,0.2962962962962963
NCT02473926,gpt4-turbo-ts,bert-scores-09,0.16666666666666666,0.13333333333333333,0.14814814814814814
NCT02473926,gpt4-turbo-ts,gpt4-omni-score,0.4166666666666667,0.3333333333333333,0.3703703703703704
NCT02473926,gpt4-turbo-zs,bert-scores-06,0.5555555555555556,0.3333333333333333,0.4166666666666667
NCT02473926,gpt4-turbo-zs,bert-scores-07,0.4444444444444444,0.26666666666666666,0.33333333333333337
NCT02473926,gpt4-turbo-zs,bert-scores-08,0.4444444444444444,0.26666666666666666,0.33333333333333337
NCT02473926,gpt4-turbo-zs,bert-scores-09,0.2222222222222222,0.13333333333333333,0.16666666666666669
NCT02473926,gpt4-turbo-zs,gpt4-omni-score,0.3333333333333333,0.2,0.25
NCT02473926,llama3-70b-in-ts,bert-scores-06,0.3888888888888889,0.4666666666666667,0.42424242424242425
NCT02473926,llama3-70b-in-ts,bert-scores-07,0.3888888888888889,0.4666666666666667,0.42424242424242425
NCT02473926,llama3-70b-in-ts,bert-scores-08,0.3888888888888889,0.4666666666666667,0.42424242424242425
NCT02473926,llama3-70b-in-ts,bert-scores-09,0.16666666666666666,0.2,0.1818181818181818
NCT02473926,llama3-70b-in-ts,gpt4-omni-score,0.3888888888888889,0.4666666666666667,0.42424242424242425
NCT02473926,llama3-70b-in-zs,bert-scores-06,0.4,0.4,0.4000000000000001
NCT02473926,llama3-70b-in-zs,bert-scores-07,0.4,0.4,0.4000000000000001
NCT02473926,llama3-70b-in-zs,bert-scores-08,0.4,0.4,0.4000000000000001
NCT02473926,llama3-70b-in-zs,bert-scores-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT02473926,llama3-70b-in-zs,gpt4-omni-score,0.4,0.4,0.4000000000000001
NCT02531035,gpt4-omni-ts,bert-scores-06,0.5625,0.6,0.5806451612903225
NCT02531035,gpt4-omni-ts,bert-scores-07,0.5625,0.6,0.5806451612903225
NCT02531035,gpt4-omni-ts,bert-scores-08,0.5625,0.6,0.5806451612903225
NCT02531035,gpt4-omni-ts,bert-scores-09,0.5,0.5333333333333333,0.5161290322580646
NCT02531035,gpt4-omni-ts,gpt4-omni-score,0.625,0.6666666666666666,0.6451612903225806
NCT02531035,gpt4-omni-zs,bert-scores-06,0.5384615384615384,0.4666666666666667,0.5
NCT02531035,gpt4-omni-zs,bert-scores-07,0.5384615384615384,0.4666666666666667,0.5
NCT02531035,gpt4-omni-zs,bert-scores-08,0.3076923076923077,0.26666666666666666,0.28571428571428575
NCT02531035,gpt4-omni-zs,bert-scores-09,0.07692307692307693,0.06666666666666667,0.07142857142857144
NCT02531035,gpt4-omni-zs,gpt4-omni-score,0.5384615384615384,0.4666666666666667,0.5
NCT02531035,gpt4-turbo-ts,bert-scores-06,0.46153846153846156,0.4,0.42857142857142855
NCT02531035,gpt4-turbo-ts,bert-scores-07,0.46153846153846156,0.4,0.42857142857142855
NCT02531035,gpt4-turbo-ts,bert-scores-08,0.3076923076923077,0.26666666666666666,0.28571428571428575
NCT02531035,gpt4-turbo-ts,bert-scores-09,0.23076923076923078,0.2,0.21428571428571427
NCT02531035,gpt4-turbo-ts,gpt4-omni-score,0.5384615384615384,0.4666666666666667,0.5
NCT02531035,gpt4-turbo-zs,bert-scores-06,0.5555555555555556,0.3333333333333333,0.4166666666666667
NCT02531035,gpt4-turbo-zs,bert-scores-07,0.5555555555555556,0.3333333333333333,0.4166666666666667
NCT02531035,gpt4-turbo-zs,bert-scores-08,0.3333333333333333,0.2,0.25
NCT02531035,gpt4-turbo-zs,bert-scores-09,0.1111111111111111,0.06666666666666667,0.08333333333333334
NCT02531035,gpt4-turbo-zs,gpt4-omni-score,0.5555555555555556,0.3333333333333333,0.4166666666666667
NCT02531035,llama3-70b-in-ts,bert-scores-06,0.46153846153846156,0.4,0.42857142857142855
NCT02531035,llama3-70b-in-ts,bert-scores-07,0.46153846153846156,0.4,0.42857142857142855
NCT02531035,llama3-70b-in-ts,bert-scores-08,0.46153846153846156,0.4,0.42857142857142855
NCT02531035,llama3-70b-in-ts,bert-scores-09,0.38461538461538464,0.3333333333333333,0.3571428571428571
NCT02531035,llama3-70b-in-ts,gpt4-omni-score,0.6153846153846154,0.5333333333333333,0.5714285714285715
NCT02531035,llama3-70b-in-zs,bert-scores-06,0.4666666666666667,0.4666666666666667,0.4666666666666667
NCT02531035,llama3-70b-in-zs,bert-scores-07,0.4666666666666667,0.4666666666666667,0.4666666666666667
NCT02531035,llama3-70b-in-zs,bert-scores-08,0.4,0.4,0.4000000000000001
NCT02531035,llama3-70b-in-zs,bert-scores-09,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT02531035,llama3-70b-in-zs,gpt4-omni-score,0.5333333333333333,0.5333333333333333,0.5333333333333333
NCT02572882,gpt4-omni-ts,bert-scores-06,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT02572882,gpt4-omni-ts,bert-scores-07,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT02572882,gpt4-omni-ts,bert-scores-08,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT02572882,gpt4-omni-ts,bert-scores-09,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT02572882,gpt4-omni-ts,gpt4-omni-score,0.21428571428571427,0.42857142857142855,0.2857142857142857
NCT02572882,gpt4-omni-zs,bert-scores-06,0.1875,0.42857142857142855,0.26086956521739124
NCT02572882,gpt4-omni-zs,bert-scores-07,0.1875,0.42857142857142855,0.26086956521739124
NCT02572882,gpt4-omni-zs,bert-scores-08,0.1875,0.42857142857142855,0.26086956521739124
NCT02572882,gpt4-omni-zs,bert-scores-09,0.125,0.2857142857142857,0.17391304347826086
NCT02572882,gpt4-omni-zs,gpt4-omni-score,0.1875,0.42857142857142855,0.26086956521739124
NCT02572882,gpt4-turbo-ts,bert-scores-06,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT02572882,gpt4-turbo-ts,bert-scores-07,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT02572882,gpt4-turbo-ts,bert-scores-08,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT02572882,gpt4-turbo-ts,bert-scores-09,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT02572882,gpt4-turbo-ts,gpt4-omni-score,0.2727272727272727,0.42857142857142855,0.33333333333333326
NCT02572882,gpt4-turbo-zs,bert-scores-06,0.3333333333333333,0.42857142857142855,0.375
NCT02572882,gpt4-turbo-zs,bert-scores-07,0.3333333333333333,0.42857142857142855,0.375
NCT02572882,gpt4-turbo-zs,bert-scores-08,0.3333333333333333,0.42857142857142855,0.375
NCT02572882,gpt4-turbo-zs,bert-scores-09,0.1111111111111111,0.14285714285714285,0.125
NCT02572882,gpt4-turbo-zs,gpt4-omni-score,0.3333333333333333,0.42857142857142855,0.375
NCT02572882,llama3-70b-in-ts,bert-scores-06,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT02572882,llama3-70b-in-ts,bert-scores-07,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT02572882,llama3-70b-in-ts,bert-scores-08,0.3333333333333333,0.5714285714285714,0.4210526315789474
NCT02572882,llama3-70b-in-ts,bert-scores-09,0.25,0.42857142857142855,0.3157894736842105
NCT02572882,llama3-70b-in-ts,gpt4-omni-score,0.46153846153846156,0.8571428571428571,0.6
NCT02572882,llama3-70b-in-zs,bert-scores-06,0.2777777777777778,0.7142857142857143,0.4
NCT02572882,llama3-70b-in-zs,bert-scores-07,0.2777777777777778,0.7142857142857143,0.4
NCT02572882,llama3-70b-in-zs,bert-scores-08,0.2777777777777778,0.7142857142857143,0.4
NCT02572882,llama3-70b-in-zs,bert-scores-09,0.2222222222222222,0.5714285714285714,0.32
NCT02572882,llama3-70b-in-zs,gpt4-omni-score,0.3684210526315789,1.0,0.5384615384615384
NCT02592421,gpt4-omni-ts,bert-scores-06,0.45454545454545453,0.625,0.5263157894736842
NCT02592421,gpt4-omni-ts,bert-scores-07,0.45454545454545453,0.625,0.5263157894736842
NCT02592421,gpt4-omni-ts,bert-scores-08,0.36363636363636365,0.5,0.4210526315789474
